sampleName	originalIndex	Cell.Type..Samples	MajorType	GabaDeep	CellType	forContanim	FullCellType	MainName	Description	Region	Anatomical.Region	Age	AgeExact	Method	RNA.isolation.method	RNA.amplification.and.labeling.method	Platform	Reference	Astrocyte	Gabaergic	Oligodendrocyte	sex	CerebGranule	Cholin	DentateGranule	Dopaminergic	Gluta	Golgi	Hypocretinergic	Microglia	MotorCholin	Oligo	Purkinje	Serotonergic	Spiny	Th_positive_LC	Gabaergic	Astrocyte	Oligodendrocyte	CerebGranule	Cholin	DentateGranule	Dopaminergic	Gluta	Golgi	Hypocretinergic	Microglia	MotorCholin	Oligo	Purkinje	Serotonergic	Spiny	Th_positive_LC	MeanCont
A10_8_Chee_S1_M430A	43	I_A10:A10_15_Chee_S1_M430A,A10_16_Chee_S1_M430A,A10_17_Chee_S1_M430A,A10_18_Chee_S1_M430A,A10_19_Chee_S1_M430A,A10_13_Chee_S1_M430A,A10_13_Chee_S2_M430A,A10_14_Chee_S1_M430A,A10_14_Chee_S2_M430A,A10_15_Chee_S2_M430A,A10_16_Chee_S2_M430A,A10_17_Chee_S2_M430A,A10_18_Chee_S2_M430A,A10_19_Chee_S2_M430A,A10_2_b_Chee_S1_M430A,A10_2_b_Chee_S2_M430A,A10_2_Chee_S1_M430A,A10_2_Chee_S2_M430A,A10_20_Chee_S1_M430A,A10_20_Chee_S2_M430A,A10_6_Chee_S2_M430A,A10_7_Chee_S1_M430A,A10_7_Chee_S2_M430A,A10_8_Chee_S1_M430A,A10_8_Chee_S2_M430A,A10_3_b_Chee_S1_M430A,A10_3_b_Chee_S2_M430A,A10_3_Chee_S1_M430A,A10_3_Chee_S2_M430A,A10_6_Chee_S1_M430A	Neuron	Dopaminergic	Dopaminergic	Dopaminergic	Dopaminergic	A10Dopaminergic	A10 Dopaminergic Neurons	Midbrain	Ventral Midbrain	46-80	Adult	LCM	Pico Pure RNA isolation kit	T7 IVT	Affymetrix MOE430A	Chung et al., 2005	0	0	0	male	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.440508522372292	0.368349421012827	0.623055480214368	0.393365238323648	0.0397225097048107	0.139396762966718	0.785883753320968	0.582275593552101	0.191223975476332	0.517385595389551	0.218478621503111	0.12040286121197	0.0636891408403222	0.207348046371376	0.273017369034079	0.074154584865868	0.12764502510985	0.303876617721776
A10_15_Chee_S1_M430A	43	I_A10:A10_15_Chee_S1_M430A,A10_16_Chee_S1_M430A,A10_17_Chee_S1_M430A,A10_18_Chee_S1_M430A,A10_19_Chee_S1_M430A,A10_13_Chee_S1_M430A,A10_13_Chee_S2_M430A,A10_14_Chee_S1_M430A,A10_14_Chee_S2_M430A,A10_15_Chee_S2_M430A,A10_16_Chee_S2_M430A,A10_17_Chee_S2_M430A,A10_18_Chee_S2_M430A,A10_19_Chee_S2_M430A,A10_2_b_Chee_S1_M430A,A10_2_b_Chee_S2_M430A,A10_2_Chee_S1_M430A,A10_2_Chee_S2_M430A,A10_20_Chee_S1_M430A,A10_20_Chee_S2_M430A,A10_6_Chee_S2_M430A,A10_7_Chee_S1_M430A,A10_7_Chee_S2_M430A,A10_8_Chee_S1_M430A,A10_8_Chee_S2_M430A,A10_3_b_Chee_S1_M430A,A10_3_b_Chee_S2_M430A,A10_3_Chee_S1_M430A,A10_3_Chee_S2_M430A,A10_6_Chee_S1_M430A	Neuron	Dopaminergic	Dopaminergic	Dopaminergic	Dopaminergic	A10Dopaminergic	A10 Dopaminergic Neurons	Midbrain	Ventral Midbrain	46-80	Adult	LCM	Pico Pure RNA isolation kit	T7 IVT	Affymetrix MOE430A	Chung et al., 2005	0	0	0	male	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.361301767859464	0.282278387850597	0.460810084599144	0.263849243143293	0.0979885456057313	0.131150334945418	0.937774963989431	0.857805665751293	0.0495692642045055	0.244353167699485	0.177684123792936	0.130960433551579	0.168727948630722	0.23149503146174	0.331007502202292	0.0170970655667467	0.224271699104055	0.29224266058579
A10_16_Chee_S1_M430A	43	I_A10:A10_15_Chee_S1_M430A,A10_16_Chee_S1_M430A,A10_17_Chee_S1_M430A,A10_18_Chee_S1_M430A,A10_19_Chee_S1_M430A,A10_13_Chee_S1_M430A,A10_13_Chee_S2_M430A,A10_14_Chee_S1_M430A,A10_14_Chee_S2_M430A,A10_15_Chee_S2_M430A,A10_16_Chee_S2_M430A,A10_17_Chee_S2_M430A,A10_18_Chee_S2_M430A,A10_19_Chee_S2_M430A,A10_2_b_Chee_S1_M430A,A10_2_b_Chee_S2_M430A,A10_2_Chee_S1_M430A,A10_2_Chee_S2_M430A,A10_20_Chee_S1_M430A,A10_20_Chee_S2_M430A,A10_6_Chee_S2_M430A,A10_7_Chee_S1_M430A,A10_7_Chee_S2_M430A,A10_8_Chee_S1_M430A,A10_8_Chee_S2_M430A,A10_3_b_Chee_S1_M430A,A10_3_b_Chee_S2_M430A,A10_3_Chee_S1_M430A,A10_3_Chee_S2_M430A,A10_6_Chee_S1_M430A	Neuron	Dopaminergic	Dopaminergic	Dopaminergic	Dopaminergic	A10Dopaminergic	A10 Dopaminergic Neurons	Midbrain	Ventral Midbrain	46-80	Adult	LCM	Pico Pure RNA isolation kit	T7 IVT	Affymetrix MOE430A	Chung et al., 2005	0	0	0	male	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.354407226829637	0.251757486893663	0.454474967678342	0.260112227843889	0.0912285656132702	0.0904250632906188	0.935137275258533	0.820278930673206	0.0416924015796925	0.249818456336759	0.176675656799593	0.108680201580135	0.0965323583803466	0.250674083507574	0.357024389429851	0.033406098233256	0.225413355515009	0.282219926202551
A10_17_Chee_S1_M430A	43	I_A10:A10_15_Chee_S1_M430A,A10_16_Chee_S1_M430A,A10_17_Chee_S1_M430A,A10_18_Chee_S1_M430A,A10_19_Chee_S1_M430A,A10_13_Chee_S1_M430A,A10_13_Chee_S2_M430A,A10_14_Chee_S1_M430A,A10_14_Chee_S2_M430A,A10_15_Chee_S2_M430A,A10_16_Chee_S2_M430A,A10_17_Chee_S2_M430A,A10_18_Chee_S2_M430A,A10_19_Chee_S2_M430A,A10_2_b_Chee_S1_M430A,A10_2_b_Chee_S2_M430A,A10_2_Chee_S1_M430A,A10_2_Chee_S2_M430A,A10_20_Chee_S1_M430A,A10_20_Chee_S2_M430A,A10_6_Chee_S2_M430A,A10_7_Chee_S1_M430A,A10_7_Chee_S2_M430A,A10_8_Chee_S1_M430A,A10_8_Chee_S2_M430A,A10_3_b_Chee_S1_M430A,A10_3_b_Chee_S2_M430A,A10_3_Chee_S1_M430A,A10_3_Chee_S2_M430A,A10_6_Chee_S1_M430A	Neuron	Dopaminergic	Dopaminergic	Dopaminergic	Dopaminergic	A10Dopaminergic	A10 Dopaminergic Neurons	Midbrain	Ventral Midbrain	46-80	Adult	LCM	Pico Pure RNA isolation kit	T7 IVT	Affymetrix MOE430A	Chung et al., 2005	0	0	0	male	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.392632640809884	0.251882001927106	0.438960294164709	0.245981722495958	0.0512169797196193	0.0874001471922532	0.937957786934946	0.921793694665123	0.0198386645797315	0.249191206576014	0.162904719598845	0.116817670106785	0.0851250420446685	0.27076599381515	0.234664917480979	0.0512940767764088	0.185845433231648	0.276721940712931
A10_18_Chee_S1_M430A	43	I_A10:A10_15_Chee_S1_M430A,A10_16_Chee_S1_M430A,A10_17_Chee_S1_M430A,A10_18_Chee_S1_M430A,A10_19_Chee_S1_M430A,A10_13_Chee_S1_M430A,A10_13_Chee_S2_M430A,A10_14_Chee_S1_M430A,A10_14_Chee_S2_M430A,A10_15_Chee_S2_M430A,A10_16_Chee_S2_M430A,A10_17_Chee_S2_M430A,A10_18_Chee_S2_M430A,A10_19_Chee_S2_M430A,A10_2_b_Chee_S1_M430A,A10_2_b_Chee_S2_M430A,A10_2_Chee_S1_M430A,A10_2_Chee_S2_M430A,A10_20_Chee_S1_M430A,A10_20_Chee_S2_M430A,A10_6_Chee_S2_M430A,A10_7_Chee_S1_M430A,A10_7_Chee_S2_M430A,A10_8_Chee_S1_M430A,A10_8_Chee_S2_M430A,A10_3_b_Chee_S1_M430A,A10_3_b_Chee_S2_M430A,A10_3_Chee_S1_M430A,A10_3_Chee_S2_M430A,A10_6_Chee_S1_M430A	Neuron	Dopaminergic	Dopaminergic	Dopaminergic	Dopaminergic	A10Dopaminergic	A10 Dopaminergic Neurons	Midbrain	Ventral Midbrain	46-80	Adult	LCM	Pico Pure RNA isolation kit	T7 IVT	Affymetrix MOE430A	Chung et al., 2005	0	0	0	male	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.414758077549663	0.232316626944161	0.439236321880751	0.268823311666417	0.0899546349428412	0.114369506319341	0.926124355569289	0.88899530650514	0.0514958093074004	0.260627281349435	0.176617401594817	0.123876455854707	0.101462642407653	0.251347937575786	0.205600348078395	0.0535911237466331	0.182600485750205	0.281282213355449
A10_19_Chee_S1_M430A	43	I_A10:A10_15_Chee_S1_M430A,A10_16_Chee_S1_M430A,A10_17_Chee_S1_M430A,A10_18_Chee_S1_M430A,A10_19_Chee_S1_M430A,A10_13_Chee_S1_M430A,A10_13_Chee_S2_M430A,A10_14_Chee_S1_M430A,A10_14_Chee_S2_M430A,A10_15_Chee_S2_M430A,A10_16_Chee_S2_M430A,A10_17_Chee_S2_M430A,A10_18_Chee_S2_M430A,A10_19_Chee_S2_M430A,A10_2_b_Chee_S1_M430A,A10_2_b_Chee_S2_M430A,A10_2_Chee_S1_M430A,A10_2_Chee_S2_M430A,A10_20_Chee_S1_M430A,A10_20_Chee_S2_M430A,A10_6_Chee_S2_M430A,A10_7_Chee_S1_M430A,A10_7_Chee_S2_M430A,A10_8_Chee_S1_M430A,A10_8_Chee_S2_M430A,A10_3_b_Chee_S1_M430A,A10_3_b_Chee_S2_M430A,A10_3_Chee_S1_M430A,A10_3_Chee_S2_M430A,A10_6_Chee_S1_M430A	Neuron	Dopaminergic	Dopaminergic	Dopaminergic	Dopaminergic	A10Dopaminergic	A10 Dopaminergic Neurons	Midbrain	Ventral Midbrain	46-80	Adult	LCM	Pico Pure RNA isolation kit	T7 IVT	Affymetrix MOE430A	Chung et al., 2005	0	0	0	male	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.382582466416931	0.244638275405071	0.467060870692752	0.2366798003685	0.0633649571505154	0.118975077998879	0.946470382420504	0.910733464333616	0	0.231077581548857	0.157734179224677	0.126192305899012	0.0965091034787618	0.27160193787707	0.176993372437388	0.0411427611275743	0.19970553568254	0.274791886591921
A10_20_Chee_S1_M430A	43	I_A10:A10_15_Chee_S1_M430A,A10_16_Chee_S1_M430A,A10_17_Chee_S1_M430A,A10_18_Chee_S1_M430A,A10_19_Chee_S1_M430A,A10_13_Chee_S1_M430A,A10_13_Chee_S2_M430A,A10_14_Chee_S1_M430A,A10_14_Chee_S2_M430A,A10_15_Chee_S2_M430A,A10_16_Chee_S2_M430A,A10_17_Chee_S2_M430A,A10_18_Chee_S2_M430A,A10_19_Chee_S2_M430A,A10_2_b_Chee_S1_M430A,A10_2_b_Chee_S2_M430A,A10_2_Chee_S1_M430A,A10_2_Chee_S2_M430A,A10_20_Chee_S1_M430A,A10_20_Chee_S2_M430A,A10_6_Chee_S2_M430A,A10_7_Chee_S1_M430A,A10_7_Chee_S2_M430A,A10_8_Chee_S1_M430A,A10_8_Chee_S2_M430A,A10_3_b_Chee_S1_M430A,A10_3_b_Chee_S2_M430A,A10_3_Chee_S1_M430A,A10_3_Chee_S2_M430A,A10_6_Chee_S1_M430A	Neuron	Dopaminergic	Dopaminergic	Dopaminergic	Dopaminergic	A10Dopaminergic	A10 Dopaminergic Neurons	Midbrain	Ventral Midbrain	46-80	Adult	LCM	Pico Pure RNA isolation kit	T7 IVT	Affymetrix MOE430A	Chung et al., 2005	0	0	0	male	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.402285002275853	0.252582800249177	0.45234353389192	0.260488081276812	0.101150255753539	0.0810991220206449	0.898472669275689	0.936975141590006	0.0544250667079882	0.262447550290224	0.168180972166728	0.106588268752282	0.100464528473514	0.271509791876622	0.188577917343246	0.064970859938783	0.210384051829792	0.28311444786546
A10_2_Chee_S1_M430A	43	I_A10:A10_15_Chee_S1_M430A,A10_16_Chee_S1_M430A,A10_17_Chee_S1_M430A,A10_18_Chee_S1_M430A,A10_19_Chee_S1_M430A,A10_13_Chee_S1_M430A,A10_13_Chee_S2_M430A,A10_14_Chee_S1_M430A,A10_14_Chee_S2_M430A,A10_15_Chee_S2_M430A,A10_16_Chee_S2_M430A,A10_17_Chee_S2_M430A,A10_18_Chee_S2_M430A,A10_19_Chee_S2_M430A,A10_2_b_Chee_S1_M430A,A10_2_b_Chee_S2_M430A,A10_2_Chee_S1_M430A,A10_2_Chee_S2_M430A,A10_20_Chee_S1_M430A,A10_20_Chee_S2_M430A,A10_6_Chee_S2_M430A,A10_7_Chee_S1_M430A,A10_7_Chee_S2_M430A,A10_8_Chee_S1_M430A,A10_8_Chee_S2_M430A,A10_3_b_Chee_S1_M430A,A10_3_b_Chee_S2_M430A,A10_3_Chee_S1_M430A,A10_3_Chee_S2_M430A,A10_6_Chee_S1_M430A	Neuron	Dopaminergic	Dopaminergic	Dopaminergic	Dopaminergic	A10Dopaminergic	A10 Dopaminergic Neurons	Midbrain	Ventral Midbrain	46-80	Adult	LCM	Pico Pure RNA isolation kit	T7 IVT	Affymetrix MOE430A	Chung et al., 2005	0	0	0	female	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.454987296837841	0.377898361707605	0.52843292165004	0.490557084163746	0.0897725895321766	0.349562707758922	0.62177542921916	0.252805736679062	0.431359849805682	0.406387326874168	0.257287937372895	0.246733925113126	0.125197034175716	0.173403257121049	0.22501868206974	0.0693821495123264	0.243601688556965	0.314362586950013
A10_3_Chee_S1_M430A	43	I_A10:A10_15_Chee_S1_M430A,A10_16_Chee_S1_M430A,A10_17_Chee_S1_M430A,A10_18_Chee_S1_M430A,A10_19_Chee_S1_M430A,A10_13_Chee_S1_M430A,A10_13_Chee_S2_M430A,A10_14_Chee_S1_M430A,A10_14_Chee_S2_M430A,A10_15_Chee_S2_M430A,A10_16_Chee_S2_M430A,A10_17_Chee_S2_M430A,A10_18_Chee_S2_M430A,A10_19_Chee_S2_M430A,A10_2_b_Chee_S1_M430A,A10_2_b_Chee_S2_M430A,A10_2_Chee_S1_M430A,A10_2_Chee_S2_M430A,A10_20_Chee_S1_M430A,A10_20_Chee_S2_M430A,A10_6_Chee_S2_M430A,A10_7_Chee_S1_M430A,A10_7_Chee_S2_M430A,A10_8_Chee_S1_M430A,A10_8_Chee_S2_M430A,A10_3_b_Chee_S1_M430A,A10_3_b_Chee_S2_M430A,A10_3_Chee_S1_M430A,A10_3_Chee_S2_M430A,A10_6_Chee_S1_M430A	Neuron	Dopaminergic	Dopaminergic	Dopaminergic	Dopaminergic	A10Dopaminergic	A10 Dopaminergic Neurons	Midbrain	Ventral Midbrain	46-80	Adult	LCM	Pico Pure RNA isolation kit	T7 IVT	Affymetrix MOE430A	Chung et al., 2005	0	0	0	female	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.551497103719679	0.322929630808635	0.543522030036368	0.270823930244484	0.114213579830275	0.106409483859182	0.907643305090676	0.716922815312387	0.0564053490082231	0.260487509249419	0.197190459912555	0.101737117541319	0.471640481785869	0.286215618965557	0.25663729698238	0.031532671000764	0.210478957326105	0.318016902392581
v2_yrt2.wt1	44	S_yrt_wt:v2_yrt2-wt,v2_yrt2-wt1,v2_yrt3-wt,v2_yrt6-wt	Neuron	Pyramidal	Pyramidal	Pyramidal	Pyramidal	Pyramidal	Pyramidal Neurons	Cortex	Motor cortex	46-80	60	Manual	Pico Pure RNA isolation kit	T7 IVT	Affymetrix MOE430A	Unpublished	0	0	0	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.0485287390303908	0.147017922888244	0.363681510831632	0.422421957375153	0.0589383477678354	0.0867417301504526	0.18905958961311	0.296750706702473	0.0362550829327094	0.0771102688489722	0.16396562787971	0.104634329436668	0.100886342565572	0.131346757234241	0.240654995213781	0.0380978119704939	0.248833393762091	0.162054418482561
v2_yrt2.wt	44	S_yrt_wt:v2_yrt2-wt,v2_yrt2-wt1,v2_yrt3-wt,v2_yrt6-wt	Neuron	Pyramidal	Pyramidal	Pyramidal	Pyramidal	Pyramidal	Pyramidal Neurons	Cortex	Motor cortex	46-80	60	Manual	Pico Pure RNA isolation kit	T7 IVT	Affymetrix MOE430A	Unpublished	0	0	0	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.0512573516610314	0.134835870097019	0.364546409226074	0.416728433794359	0.0590900407331457	0.104875797214012	0.213264933820032	0.307719411120849	0.0477010189763324	0.0750604399630847	0.172894977520356	0.115449940979356	0.100559588523104	0.135602795811306	0.241483207389937	0.0425631536201433	0.243420156978423	0.166297266319327
v2_yrt3.wt	44	S_yrt_wt:v2_yrt2-wt,v2_yrt2-wt1,v2_yrt3-wt,v2_yrt6-wt	Neuron	Pyramidal	Pyramidal	Pyramidal	Pyramidal	Pyramidal	Pyramidal Neurons	Cortex	Motor cortex	46-80	60	Manual	Pico Pure RNA isolation kit	T7 IVT	Affymetrix MOE430A	Unpublished	0	0	0	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.0693502574915556	0.115621093890123	0.329583550560232	0.346509423372911	0.0715624295012233	0.10915689270999	0.184257132052294	0.17982295668861	0.0296799960919256	0.0929025549006468	0.175919472070839	0.0941088737024754	0.0220019394381049	0.136836647913892	0.213740658521536	0.068442225023949	0.215235898219807	0.144396000126477
v2_yrt6.wt	44	S_yrt_wt:v2_yrt2-wt,v2_yrt2-wt1,v2_yrt3-wt,v2_yrt6-wt	Neuron	Pyramidal	Pyramidal	Pyramidal	Pyramidal	Pyramidal	Pyramidal Neurons	Cortex	Motor cortex	46-80	60	Manual	Pico Pure RNA isolation kit	T7 IVT	Affymetrix MOE430A	Unpublished	0	0	0	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.0768808289806666	0.121520239632403	0.241958958478041	0.300496038582026	0.0857150586482638	0.0834956384011961	0.171196130564397	0.222448124682134	0.0527066057051618	0.0686402437127346	0.159270549343665	0.107392360613634	0.0281905197293556	0.153432556360506	0.182730188504512	0.059427116006762	0.217650507980517	0.137244215642704
v2_th118LC	45	S_th_lc:v2_th118LC,v2_th34LC,v2_th52LC	Neuron	Th_positive_LC	Th_positive_LC	Th_positive_LC	Th_positive_LC	Th_positive_LC	Tyrosine Hydroxylase Expressing	LocusCereuleus	Locus Cereuleus	46-80	45	Manual	Pico Pure RNA isolation kit	T7 IVT	Affymetrix MOE430A	Unpublished	0	0	0	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.12322280580734	0.0869798860598765	0.130149437537267	0.122622771097254	0.141346794719698	0.0875312821935256	0.133259654123478	0.10683339992444	0.0522500950010544	0.138103651493035	0.149390431618332	0.139278936299508	0.154951332739061	0.192021700871123	0.190532934589858	0.091082323159862	0.981591433484656	0.177714639454081
v2_th34LC	45	S_th_lc:v2_th118LC,v2_th34LC,v2_th52LC	Neuron	Th_positive_LC	Th_positive_LC	Th_positive_LC	Th_positive_LC	Th_positive_LC	Tyrosine Hydroxylase Expressing	LocusCereuleus	Locus Cereuleus	46-80	45	Manual	Pico Pure RNA isolation kit	T7 IVT	Affymetrix MOE430A	Unpublished	0	0	0	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.0932450462641336	0.0616233507371266	0.154977184921274	0.207023956571282	0.176389503714585	0.104999941124662	0.15088776973475	0.499256505806601	0.0448493952243686	0.166898679575051	0.128204299987101	0.173005371498724	0.221195588612079	0.204192225393109	0.0856937130441608	0.0492715400002959	0.994100085122558	0.20681259749011
v2_th52LC	45	S_th_lc:v2_th118LC,v2_th34LC,v2_th52LC	Neuron	Th_positive_LC	Th_positive_LC	Th_positive_LC	Th_positive_LC	Th_positive_LC	Tyrosine Hydroxylase Expressing	LocusCereuleus	Locus Cereuleus	46-80	45	Manual	Pico Pure RNA isolation kit	T7 IVT	Affymetrix MOE430A	Unpublished	0	0	0	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.144229053657163	0.0828633846173819	0.12098139819854	0.187755236081319	0.19074665530944	0.0378772228661632	0.165676034645066	0.440145112754024	0.0412503743561471	0.171085631461065	0.148677798304534	0.144312328804601	0.221167876677538	0.245380545521627	0.171863878981801	0.0576316875064405	0.958715005622043	0.207668189727347
v2_cbw60	46	S_cb_wt:v2_cbw60,v2_cbw73,v2_cbw87,v2_cbw87b	Neuron	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje Cells	Cerebellum	Cerebellum	46-80	45	Manual	Pico Pure RNA isolation kit	T7 IVT	Affymetrix MOE430A	Unpublished	0	0	0	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0.776827845666386	0.118096322475742	0.177899752726965	0.27612076944871	0.068765242617361	0.0854044784765544	0.154245879380967	0.103272618518337	0.0425237722048639	0.0990547391658766	0.147003518927095	0.0864404472881978	0.0123660694688513	0.914448976087378	0.185484349750795	0.131147751025966	0.180875899437391	0.209410496039261
v2_cbw73	46	S_cb_wt:v2_cbw60,v2_cbw73,v2_cbw87,v2_cbw87b	Neuron	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje Cells	Cerebellum	Cerebellum	46-80	45	Manual	Pico Pure RNA isolation kit	T7 IVT	Affymetrix MOE430A	Unpublished	0	0	0	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0.789764798136946	0.102269408038194	0.159723458376147	0.270275751672228	0.0888757396150746	0.0526527628819392	0.139754073587341	0.0861429224469709	0.0372962793647913	0.0912276276850199	0.150598934625332	0.0940953335311641	0.0379725155625146	0.923296792630895	0.186327594236194	0.114992049755352	0.163406911073409	0.205216056071736
v2_cbw87b	46	S_cb_wt:v2_cbw60,v2_cbw73,v2_cbw87,v2_cbw87b	Neuron	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje Cells	Cerebellum	Cerebellum	46-80	45	Manual	Pico Pure RNA isolation kit	T7 IVT	Affymetrix MOE430A	Unpublished	0	0	0	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0.755904631060945	0.127279083473181	0.16857546778117	0.233851446555336	0.100927902188856	0.0567546467431644	0.171257098300231	0.0687976750727804	0.0321180449325129	0.106220789868889	0.150816690674812	0.092077359103944	0.0393686244083528	0.912804756871116	0.162848559563107	0.0781109805661761	0.160926234005251	0.201096470068813
v2_cbw87	46	S_cb_wt:v2_cbw60,v2_cbw73,v2_cbw87,v2_cbw87b	Neuron	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje Cells	Cerebellum	Cerebellum	46-80	45	Manual	Pico Pure RNA isolation kit	T7 IVT	Affymetrix MOE430A	Unpublished	0	0	0	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0.75000847723701	0.118331586131775	0.164091894190792	0.233939916907859	0.0938816714055304	0.0524439066100247	0.130506607612682	0.0685284005119397	0.0254268680727573	0.0856412583572963	0.148723176358353	0.0901024816590188	0.00492163917609524	0.908875427206224	0.144149057000635	0.1031035296129	0.155150261597939	0.192813303508755
GSM465752	47	GSM465752,GSM465753	Glia	Ependymal	Ependymal	Ependymal	Ependymal	Ependymal	CD24+ (ependymal cell)	Ependymal	sub ependymal zone	46-80	56	FACS			Affymetrix 430 2.0	Beckervordersandforth et al 2010	0	0	0	female	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.748044952325587	0.318403031176517	0.526000186855028	0.171416512070885	0.133508595761721	0.176063076940177	0.110428157083151	0.0326459661118488	0.0324527967675224	0.142224113342341	0.460413686317017	0.110641196533959	0.177854546824804	0.0935350647020909	0.125606532187715	0.182697562338871	0.124187069676235	0.215654296883263
GSM465753	47	GSM465752,GSM465753	Glia	Ependymal	Ependymal	Ependymal	Ependymal	Ependymal	CD24+ (ependymal cell)	Ependymal	sub ependymal zone	46-80	56	FACS			Affymetrix 430 2.0	Beckervordersandforth et al 2010	0	0	0	female	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.801086316347653	0.231699817394022	0.33999159007788	0.189913042911452	0.0783043218930999	0.0577966640290666	0.123651961194667	0.0548248220648838	0.125906169296774	0.131460172933389	0.294155770042781	0.113469728652427	0.111839868932407	0.107875737261233	0.113374613062146	0.171543401219042	0.157382702140317	0.18848686467372
GSM281245	48	CHECK SAMPLES!!! MIGHT BE WRONGLY LABELED GSM281245,GSM281246,GSM281249	Neuron	DentateGranule	DentateGranule	DentateGranule	DentateGranule	GranuleDentate	dentate gyrus granule cells	Hippocampus	hippocampus	46-80	49	LCM			Affymetrix 430 2.0	Perrone-Bizzozero NI et al 2011	0	0	0	female	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.436970537438343	0.264029676924663	0.425642823309484	0.216044297940428	0.0846345604140858	0.96779907420247	0.160142343610117	0.430693292646036	0.0462105648600769	0.174647964123875	0.155518161933304	0.0723770055336913	0.176208448283264	0.127019695427324	0.122726393100381	0.112851152365692	0.139795952986164	0.241959526182318
